0.317909043,-0.711745472,-0.107505383,0.321022263,-0.536554652,0.908009375,0.517221466,-1.255763097,0.296759791,0.246314821
0.167688873,-0.325561307,-0.033991265,0.200812977,-0.391391054,0.579047309,0.266938512,-0.425578304,-0.063908779,0.026364869
-0.247559302,0.233766072,-0.096760795,0.105604181,-0.27964674,-0.035811402,-0.184821775,0.038727874,0.236506005,0.235162921
-0.337668369,0.310100038,-0.283568798,0.16932107,-0.222607811,0.210502639,-0.176729578,-0.039117357,0.181281926,0.198346889
0.871557114,-0.744897646,0.255908297,0.163786957,-0.604152216,0.235113027,-0.388621887,0.42170476,-0.242836731,0.033017778
-0.143813643,-0.142765351,0.093655359,0.007089571,0.22228733,-0.01205186,-0.082253335,0.143211669,-0.275474229,0.185478874
-0.264068053,0.148515535,-0.350812037,0.067748762,0.091851986,0.10101198,-0.303542731,0.176768516,0.172447632,0.158122409
-0.633072622,-0.097203143,-0.679987638,0.185295907,0.439670082,0.278280373,-0.915783591,0.434523985,0.536079523,0.447009417
-0.530978157,0.628065048,0.488659389,0.865260306,-0.516363827,-0.856902305,-0.536169997,-0.104203936,0.364752749,0.216864706
-0.675238923,0.187277426,-0.423445559,-0.082024736,0.658387079,0.440458919,-0.151834296,-0.063960867,-0.136380912,0.239066245
0.558414005,-0.416863768,0.143665958,-0.398102039,-0.170521124,-0.079392838,0.614215483,-0.655936001,0.54223677,-0.139753085
-0.406147513,0.300725385,-0.313185826,-0.329437882,0.110871476,0.394154504,-0.168097232,0.176104196,0.318943829,-0.073846324
-0.20735541,0.025523176,0.516744973,0.818108455,0.081138506,-0.003796136,-0.407859721,8.28E-05,-0.312838376,-0.507953088
-0.42158814,0.301865308,-0.516635584,0.223645185,-0.015520384,0.47713282,-0.209699167,-0.035530893,-0.057519021,0.260155832
0.494401564,-0.492699202,0.024060561,0.451935183,-0.717680368,0.518757823,-0.343207344,0.532033526,-0.793433982,0.333282176
-0.397879617,0.440497433,0.788269485,0.512385139,-0.13430315,-0.246349822,-0.414541082,0.346255703,0.08643506,-0.982525319
0.181754398,-0.042244897,0.128690516,-0.339614138,0.365519771,-0.49960653,0.655251048,-0.332311117,0.123024485,-0.239075121
-0.187647139,0.198888252,0.510986738,0.197812687,-0.042391739,-0.065629866,-0.136911099,0.096965414,-0.229884031,-0.340750045
1.031307645,-0.875061781,0.253960114,-0.549702614,-0.265756369,-0.155656728,1.04166699,-1.503934299,1.09811031,-0.073000003
0.967946174,-0.765750816,0.297435298,0.274895763,-0.586800882,0.101925516,-0.489787695,0.424388814,-0.327837708,0.103415222
-0.371193668,0.31112021,0.907270729,0.079662976,-0.147649916,0.014167032,-0.107123327,0.245349543,-0.408131413,-0.518619752
-0.334163494,0.278014194,-0.289985297,0.228362955,-0.27171338,0.087519591,-0.214009262,-0.080000066,0.34131875,0.252812414
