18,0.9606
18,0.769
18,0.8722
18,0.735
18,0.6639
18,0.6384
18,0.7687
18,0.7135
18,0.6805
18,0.9628
18,0.898
18,0.8121
18,0.7747
18,0.6839
18,0.6496
18,0.6487
18,0.641
18,0.588
