156800,0.00115661
156800,-0.000349246
156800,0.000429725
156800,-0.00025042
156800,-0.000611044
156800,-8.67712e-05
156800,-0.000747815
156800,0.000596446
156800,-0.000513237
156800,-0.000148851
156800,5.61092e-05
156800,0.000332786
156800,-0.000286262
156800,-9.66252e-05
156800,-0.000327309
156800,-0.000190308
156800,0.000649695
156800,-0.00048569
156800,-0.000942151
156800,0.000547595
156800,2.68889e-05
156800,0.000336162
156800,-0.00039047
156800,0.000204986
156800,9.62602e-05
156800,-0.000351877
156800,0.000679991
156800,-0.0001665
156800,0.000182866
156800,-0.000172306
156800,-2.31323e-05
156800,0.000123509
156800,-0.000317716
156800,-0.000489001
156800,-6.06565e-05
156800,0.000275849
156800,0.00043945
156800,-0.000277119
156800,0.000195923
156800,0.000273973
156800,-0.000586499
156800,2.42084e-05
156800,0.000760961
156800,0.000334746
156800,0.000124704
156800,0.000489807
156800,0.000537636
156800,-8.28307e-05
156800,-0.000798214
156800,0.000894743
156800,-5.69856e-05
156800,-0.000325913
156800,-0.000269568
156800,0.000971875
156800,-0.000147683
156800,-0.000174914
156800,-0.000594088
156800,-0.000260251
156800,0.000481368
156800,-0.000246108
156800,0.000486658
156800,0.00054729
156800,0.000158403
156800,0.000464099
156800,0.000358771
156800,4.40257e-05
156800,-6.49529e-05
156800,8.48754e-05
156800,0.000196945
156800,-0.000260936
156800,0.000237069
156800,0.000339996
156800,-0.000289436
156800,-0.000331717
156800,0.000835176
156800,-5.16167e-05
156800,0.000430001
156800,-0.000473134
156800,-0.000209189
156800,-0.000987766
156800,-0.000364594
156800,4.51796e-05
156800,-0.00100643
156800,0.000428087
156800,-0.000246041
156800,0.000356322
156800,-9.32321e-05
156800,-9.86015e-06
156800,0.000240863
156800,-0.000265914
156800,0.000310165
156800,-1.05688e-05
156800,0.000202193
156800,3.37431e-05
156800,0.000248599
156800,-0.000541742
156800,0.0012022
156800,-0.000359792
156800,-0.000571558
156800,0.000276948
156800,6.15423e-05
156800,-4.09228e-05
156800,3.7217e-05
156800,0.000283606
156800,-3.05819e-05
156800,-0.000913362
156800,-0.000674129
156800,-0.000494894
156800,-0.000634388
156800,0.000291304
156800,-0.00056028
156800,-0.000429347
156800,-0.000568993
156800,0.00010574
156800,-0.000326486
156800,0.00063669
156800,0.000692562
156800,-4.8733e-05
156800,8.25642e-05
156800,0.000811054
156800,0.000355149
156800,-0.000100096
156800,-0.000187879
156800,-0.000219671
156800,-9.69018e-05
156800,0.000539967
156800,-0.000638144
156800,0.000254465
156800,-7.94518e-05
156800,-0.00120087
156800,-0.000537896
156800,6.29621e-05
156800,0.000551975
156800,0.000134059
156800,-0.000146678
156800,4.39164e-07
156800,-0.000583979
156800,0.000630852
156800,-0.00018518
156800,-0.00112204
156800,-0.000217746
156800,7.93746e-05
156800,-0.000719358
156800,-0.000598982
156800,0.000633152
156800,-0.000402721
156800,4.40383e-05
156800,-0.000279395
156800,-8.81926e-05
156800,-0.000241372
156800,0.000174786
156800,-7.5385e-05
156800,-1.18758e-05
156800,0.00026084
156800,6.58444e-05
156800,-6.12504e-05
156800,0.000119988
156800,0.000738789
156800,0.000320639
156800,-8.17591e-05
156800,3.28823e-05
156800,0.000339554
156800,-0.000149523
156800,-0.000383563
156800,-0.000437846
156800,4.76951e-05
156800,-0.000494251
156800,-0.000467992
156800,-0.000410681
156800,-0.000620901
156800,0.000278943
156800,-3.70046e-05
156800,8.34874e-05
156800,0.000163196
156800,-0.000326471
156800,0.000727058
156800,-1.02104e-05
156800,-0.000511242
156800,-0.000492915
156800,0.000613923
156800,1.91358e-05
156800,7.85119e-05
156800,9.35514e-05
156800,4.46663e-06
156800,-0.00101618
156800,1.97527e-05
156800,-0.000132774
156800,-0.000662156
156800,-0.000350432
156800,-0.00035649
156800,3.77533e-06
156800,-0.000408258
156800,-0.000343302
156800,0.00078066
156800,-0.000632008
156800,-0.000690397
156800,0.000520491
156800,0.00106733
156800,0.000177084
156800,4.51928e-05
156800,0.000455771
156800,0.00021901
156800,-0.000464262
156800,0.000470134
156800,0.000289578
156800,-9.23689e-05
156800,-0.000200925
156800,0.00029081
156800,1.8893e-05
156800,0.00083509
156800,0.00132431
156800,-0.000431573
156800,0.000210841
156800,-0.000630968
156800,-9.98098e-05
156800,0.000628076
156800,-9.50454e-06
156800,-5.07286e-05
156800,0.00014831
156800,0.000104185
156800,-0.000249473
156800,0.000429133
156800,-0.000215709
156800,0.00106321
156800,-0.000351621
156800,-0.000134984
156800,-4.6232e-05
156800,-0.000364704
156800,0.000467255
156800,-0.000159256
156800,0.000239111
156800,-0.000257065
156800,-0.000463613
156800,-0.000664507
156800,5.92869e-05
156800,0.000348378
156800,0.000362406
156800,-0.000650273
156800,-4.38692e-05
156800,1.40027e-05
156800,0.00053051
156800,-0.000235923
156800,-0.000400214
156800,0.000160194
156800,-0.000157295
156800,-5.94884e-06
156800,0.000306665
156800,-7.36828e-05
156800,-0.000375137
156800,-3.94737e-05
156800,-0.000518584
156800,0.000141561
156800,0.000393833
156800,-0.000422884
156800,1.14508e-05
156800,-4.9902e-05
156800,0.000226155
156800,0.000190235
156800,0.000494423
156800,0.000479844
156800,0.000447578
156800,-0.000824638
156800,-0.000896705
156800,2.14968e-05
156800,-0.00049198
156800,-0.000573606
156800,0.000626761
156800,-0.000525118
156800,0.00029222
156800,-0.000444658
156800,-7.24768e-05
156800,-0.000342159
156800,0.000441323
156800,-0.000392783
156800,-0.000103288
156800,0.00075475
156800,-4.99325e-05
156800,0.000516978
156800,-0.000161971
156800,0.000320507
156800,-0.000338575
156800,0.000667493
156800,0.00070049
156800,-0.000420038
156800,0.000170794
156800,0.000767993
156800,0.000539493
156800,-0.000125374
156800,3.52296e-05
156800,0.000128998
156800,-0.000621824
156800,-0.000101804
156800,0.000250473
156800,-0.000110092
156800,-0.000811838
156800,0.000180015
156800,-0.000390376
156800,0.000426026
156800,-0.000665042
156800,-0.000143587
156800,-0.000157934
156800,4.21967e-05
156800,-0.000773221
156800,0.000209166
156800,7.29923e-05
156800,0.000622465
156800,-0.00034927
156800,0.000933697
156800,-0.00020241
156800,0.00013092
156800,-0.00028771
156800,-1.11978e-05
156800,0.00048972
156800,-0.000518705
156800,-2.68144e-05
156800,9.14096e-05
156800,4.5414e-05
156800,0.000408767
156800,0.000755414
156800,0.000716848
156800,-0.000845983
156800,0.000458704
156800,-6.68375e-05
156800,-0.000262655
156800,0.000569911
156800,-0.000852197
156800,4.21829e-06
156800,-8.44256e-05
156800,0.000407734
156800,-5.23177e-06
156800,0.000370059
156800,-3.48942e-05
156800,-9.06535e-05
156800,-0.00011366
156800,0.000100626
156800,-0.000261213
156800,0.000309698
156800,1.99366e-05
156800,0.000172592
156800,-0.000493287
156800,7.69582e-05
156800,-0.000931709
156800,6.65004e-05
156800,0.000299296
156800,-0.000565551
156800,0.000390525
156800,0.000347863
156800,0.000141918
156800,0.000205999
156800,-0.000546232
156800,8.9625e-05
156800,0.000539319
156800,-7.59482e-06
156800,-7.32437e-05
156800,-0.000864004
156800,0.000352799
156800,0.000809558
156800,-0.00043062
156800,-0.000102748
156800,-0.0014277
156800,-2.99846e-05
156800,8.31531e-05
156800,-0.000102735
156800,0.000496929
156800,-0.000550667
156800,-0.000170103
156800,-7.44446e-05
156800,0.000600866
156800,0.000638357
156800,-0.000407678
156800,-0.000723652
156800,0.000253187
156800,0.000130123
156800,0.000462478
156800,0.000149434
156800,-9.11809e-05
156800,0.000155072
156800,0.000215954
156800,-0.000239079
156800,4.01131e-05
