-0.309182
0.38801
-0.166789
-0.935631
0.560059
0.419802
0.539499
0.976986
-1.01364
-0.359113
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
